Date,Open,High,Low,Close,Volume
2006-11-27,61.072,61.072,59.266,59.282,166927
2006-11-28,59.393,59.472,58.834,59.441,111764
2006-11-29,59.769,60.345,59.709,60.274,178297
2006-11-30,60.56,61.072,60.182,60.907,57519
2006-12-01,61.072,61.148,60.313,60.796,178428
2006-12-04,60.536,61.636,60.536,61.499,81696
2006-12-05,61.789,61.789,60.988,61.032,81959
2006-12-06,61.148,61.148,60.199,60.688,112284
2006-12-07,60.995,60.995,60.306,60.313,111497
2006-12-08,60.488,60.62,60.154,60.512,94900
2006-12-11,60.613,60.804,60.291,60.65,99083
2006-12-12,60.881,60.902,60.229,60.373,60130
2006-12-13,60.842,60.842,59.741,60.061,81568
2006-12-14,59.886,60.451,59.886,60.106,72547
2006-12-15,60.32,60.381,59.628,59.654,176076
2006-12-18,59.764,59.991,59.275,59.288,132156
2006-12-19,59.092,59.167,58.34,58.785,256076
2006-12-20,58.791,59.516,58.791,59.401,287053
2006-12-21,59.167,59.51,58.761,58.914,464962
2006-12-22,58.079,58.103,57.353,57.537,476724
2006-12-26,57.606,58.194,57.606,57.988,123400
2006-12-27,57.988,58.554,57.988,58.47,76862
2006-12-28,58.715,58.867,58.349,58.632,124571
2006-12-29,58.828,59.196,58.693,58.907,468493
2007-01-03,59.167,59.449,58.447,58.999,687309
2007-01-04,59.084,59.103,58.624,59.076,217118
2007-01-05,58.983,58.983,57.949,57.981,187837
2007-01-08,58.141,58.141,57.706,58.064,113724
2007-01-09,57.936,58.876,57.936,58.8,178167
2007-01-10,58.66,59.594,58.539,59.557,181175
2007-01-11,59.747,60.688,59.747,60.329,246532
2007-01-12,60.398,60.65,60.291,60.521,244049
2007-01-16,61.01,61.462,60.657,61.385,211502
2007-01-17,61.385,61.584,60.682,61.353,156862
2007-01-18,61.393,61.576,61.056,61.278,111370
2007-01-19,61.157,61.89,60.902,61.89,106931
2007-01-22,61.926,61.926,61.271,61.37,99214
2007-01-23,61.476,61.906,61.408,61.659,149408
2007-01-24,61.736,62.463,61.659,62.463,127449
2007-01-25,62.853,63.305,62.64,62.845,228103
2007-01-26,63.077,63.091,62.502,63.052,160128
2007-01-29,63.19,63.343,62.876,63.259,190320
2007-01-30,63.36,63.573,62.922,63.573,114248
2007-01-31,63.649,64.214,63.236,64.076,182741
2007-02-01,64.132,64.344,63.601,64.331,1157631
2007-02-02,64.367,64.445,64.017,64.445,171105
2007-02-05,64.568,64.575,64.375,64.445,220131
2007-02-06,64.836,65.394,64.736,65.394,182219
2007-02-07,65.433,66.764,65.065,66.764,332676
2007-02-08,66.473,66.893,66.135,66.25,225618
2007-02-09,66.365,66.465,64.055,65.485,373591
2007-02-12,65.485,65.485,64.039,64.3,358808
2007-02-13,64.148,65.544,63.785,65.544,260574
2007-02-14,65.638,65.767,64.867,65.08,381543
2007-02-15,65.217,65.858,64.964,65.559,229671
2007-02-16,65.439,65.525,64.568,65.394,170583
2007-02-20,65.284,66.006,64.652,65.899,139739
2007-02-21,65.743,65.743,65.141,65.683,169801
2007-02-22,65.752,65.752,65.086,65.332,126665
2007-02-23,65.217,65.265,64.107,64.194,217906
2007-02-26,64.307,64.489,62.777,63.87,301292
2007-02-27,62.839,63.143,61.262,61.89,394767
2007-02-28,61.898,62.914,61.875,62.272,1241291
2007-03-01,61.507,62.578,59.669,61.721,434712
2007-03-02,61.416,61.674,60.613,60.742,328886
2007-03-05,60.008,60.061,58.37,58.378,392283
2007-03-06,58.983,60.65,58.983,60.521,213726
2007-03-07,60.191,60.56,59.585,59.669,124180
2007-03-08,59.747,61.056,59.747,60.627,179214
2007-03-09,61.353,61.476,60.873,61.43,172807
2007-03-12,61.423,61.942,60.995,61.736,135682
2007-03-13,61.584,61.736,60.067,60.283,169279
2007-03-14,59.976,60.65,59.288,60.573,146274
2007-03-15,60.796,61.124,60.682,61.116,154637
2007-03-16,61.109,61.109,60.39,60.436,171763
2007-03-19,61.01,61.3,60.695,61.039,183394
2007-03-20,61.047,61.408,60.735,61.285,88627
2007-03-21,61.162,62.188,60.818,62.027,107578
2007-03-22,62.034,62.272,61.674,62.089,233853
2007-03-23,62.157,62.487,62.004,62.127,290060
2007-03-26,61.806,61.821,60.587,60.78,613587
2007-03-27,60.495,60.613,59.862,60.147,135033
2007-03-28,59.785,60.291,59.196,59.747,136992
2007-03-29,60.283,60.298,59.496,59.845,151502
2007-03-30,59.709,60.704,59.709,60.704,302350
2007-04-02,60.666,61.162,60.359,61.087,197514
2007-04-03,61.453,61.806,61.271,61.622,243658
2007-04-04,61.622,61.622,60.933,61.316,115685
2007-04-05,61.201,61.476,61.201,61.253,87449
2007-04-09,61.278,61.469,61.201,61.37,127842
2007-04-10,61.148,61.859,61.148,61.622,107845
2007-04-11,61.645,61.645,60.414,60.704,180129
