Date,Open,High,Low,Close,Volume
2008-04-08,64.223,64.223,63.955,64.098,116715
2008-04-09,64.24,64.406,64.084,64.352,94281
2008-04-10,64.367,64.406,64.06,64.157,141873
2008-04-11,64.192,64.535,64.192,64.535,209641
2008-04-14,64.748,64.748,64.248,64.318,140383
2008-04-15,64.264,64.264,63.991,64.098,184938
2008-04-16,64.39,64.39,63.651,63.758,341715
2008-04-17,63.893,63.893,63.477,63.7,475948
2008-04-18,63.615,63.861,63.353,63.749,303912
2008-04-21,63.784,63.938,63.642,63.861,127353
2008-04-22,63.893,64.034,63.861,63.999,133793
2008-04-23,63.933,63.981,63.741,63.938,142461
2008-04-24,63.642,63.766,63.428,63.668,151368
2008-04-25,63.534,63.615,63.428,63.586,161292
2008-04-28,63.608,63.809,63.518,63.809,155701
2008-04-29,63.946,63.981,63.766,63.766,255777
2008-04-30,63.964,64.282,63.775,64.282,231853
2008-05-01,64.115,64.14,63.758,64.043,410728
2008-05-02,63.818,64.06,63.615,63.887,336879
2008-05-05,64.077,64.077,63.844,64.008,185432
2008-05-06,64.124,64.133,63.675,63.775,159465
2008-05-07,63.766,63.981,63.684,63.87,319394
2008-05-08,64.06,64.223,63.972,64.183,117524
2008-05-09,64.291,64.326,64.043,64.14,127671
2008-05-12,64.133,64.232,63.946,64.077,121312
2008-05-13,64.248,64.248,63.709,63.741,188462
2008-05-14,63.955,63.955,63.509,63.784,157255
2008-05-15,63.844,64.124,63.766,64.124,119217
2008-05-16,64.077,64.24,63.809,63.999,133262
2008-05-19,64.14,64.183,63.91,64.174,659063
2008-05-20,64.334,64.352,64.14,64.149,186304
2008-05-21,64.107,64.2,64.018,64.133,133814
2008-05-22,63.827,63.991,63.625,63.879,585966
2008-05-23,63.809,64.217,63.809,64.149,710210
2008-05-27,63.933,63.938,63.724,63.793,175428
2008-05-28,63.716,63.716,63.395,63.459,202837
2008-05-29,63.328,63.353,63.111,63.353,281540
2008-05-30,63.174,63.518,63.174,63.395,226440
2008-06-02,62.992,63.6,62.765,63.468,443284
2008-06-03,63.06,63.716,62.969,63.716,151737
2008-06-04,63.486,63.6,63.258,63.412,217677
2008-06-05,63.151,63.275,62.976,63.12,129922
2008-06-06,63.141,63.468,63.141,63.444,224776
2008-06-09,63.009,63.24,62.887,62.92,153052
2008-06-10,62.878,62.969,62.57,62.57,155107
2008-06-11,62.749,63.027,62.693,62.928,136953
2008-06-12,62.611,62.651,62.244,62.244,176223
2008-06-13,62.47,62.604,62.169,62.299,159100
2008-06-16,62.317,62.527,62.276,62.361,202414
2008-06-17,62.395,62.642,62.236,62.563,239546
2008-06-18,62.553,62.844,62.553,62.773,132228
2008-06-19,62.742,62.801,62.57,62.618,156197
2008-06-20,62.844,62.844,62.635,62.742,175271
2008-06-23,62.819,62.819,62.527,62.527,119104
2008-06-24,62.736,62.835,62.611,62.782,233104
2008-06-25,62.871,62.871,62.487,62.81,130787
2008-06-26,62.618,63.019,62.618,62.81,120667
2008-06-27,63.428,63.428,62.791,62.976,148057
2008-06-30,63.217,63.217,62.96,63.184,217227
2008-07-01,62.844,63.126,62.604,62.896,307101
2008-07-02,62.852,62.852,62.57,62.684,142126
2008-07-03,62.765,62.835,62.495,62.736,364012
2008-07-07,62.736,62.938,62.369,62.765,260321
2008-07-08,62.871,63.174,62.81,63.12,110920
2008-07-09,63.21,63.266,62.969,63.126,975895
2008-07-10,63.159,63.318,63.06,63.3,306952
2008-07-11,63.509,63.509,62.896,62.904,247565
2008-07-14,63.009,63.361,63.001,63.24,232749
2008-07-15,63.159,63.361,63.159,63.3,284807
2008-07-16,63.027,63.06,62.684,62.773,182611
2008-07-17,62.749,62.835,62.395,62.495,121734
2008-07-18,62.577,62.693,62.276,62.395,132611
2008-07-21,62.404,62.527,62.276,62.527,101187
2008-07-22,62.463,62.512,62.218,62.336,141746
2008-07-23,62.291,62.42,62.176,62.361,196210
